species,island,site,vegzoneHumid,vegzoneTransition,vegzoneArid,microhabitat,Centroidsize,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28
reibischii,SC,SC14-17,NA,NA,1,arboreal,11.98314503,0.232293126,-0.029152098,-0.00278862,-0.018058915,0.014602414,0.028254993,0.017918976,-0.002644423,-0.01106645,0.011524646,-0.002427995,0.008493467,0.002660166,0.001298643,-0.004483641,-0.001159675,-0.005179008,-0.002165188,0.001993819,0.004068357,7.54591e-4,3.85406e-4,0.001857162,0.003268471,-2.9861e-4,0.004741504,5.42504e-4,-9.78471e-4
rugiferus,SA,SA03-36,NA,NA,1,terrestrial,6.944813147,0.301193856,-0.024910748,-0.026711032,-0.005559698,0.001941235,0.001402407,0.018698086,-2.02422e-4,-0.003841082,0.006256238,-0.001670359,0.001424981,-0.002924108,0.005217066,-0.004078122,-0.004789826,-0.001294804,-1.42233e-4,-0.00325306,7.70101e-4,-0.001060434,-4.35e-5,0.001656329,-0.0040641,-0.002023254,0.002618834,-2.99704e-4,6.25761e-4
rugiferus,SA,SA03-36,NA,NA,1,terrestrial,6.792791725,0.292544291,-0.01682339,-0.022502422,-0.005487627,0.003780961,0.003262276,0.024331189,0.005404974,-0.006846822,0.002261991,-0.0100919,1.91734e-4,-0.004713224,0.003457771,-0.001252367,-5.79463e-4,5.169e-4,0.001846226,-0.00247459,0.002267878,0.001738407,-6.24032e-4,-4.06388e-4,-0.00140421,-6.59487e-4,0.001764804,7.01e-5,0.001189759
rugiferus,SA,SA03-36,NA,NA,1,terrestrial,7.245644931,0.304683355,-0.030814427,-0.032934717,-0.013435983,-0.003707127,-0.016172571,0.017521341,0.018914025,-0.008859385,0.001315138,-4.04815e-4,-0.003847612,-0.006007703,0.005474204,-0.001899692,0.003551027,0.005047462,5.73214e-4,0.002635074,0.002022042,-0.003480133,1.05274e-4,0.002062407,-0.001318414,4.27721e-4,-0.002324727,-0.001315234,5.16756e-4
rugiferus,SA,SA03-37,NA,NA,1,terrestrial,6.895975849,0.248951803,-0.019194728,-0.002621289,-0.0091285,-0.00651061,0.002144406,0.011815619,-0.001509559,-0.007753856,-0.003860628,-0.001951847,-0.001654373,0.007566627,9.46789e-4,0.001664556,-0.001742663,-0.001016113,0.002227231,-0.00419371,9.56753e-4,-0.001022763,-0.003718784,6.5868e-4,-0.001981129,-0.001593958,0.003075164,6.84652e-4,7.0883e-4
rugiferus,SA,SA03-37,NA,NA,1,terrestrial,6.900705849,0.278929821,-0.022784849,-0.02108355,-0.016165888,-0.004611801,0.002064211,0.02263836,0.001551687,-0.003878874,0.013153518,-0.008478057,-0.001285673,0.003003473,0.001434145,-0.004310568,-0.003520847,0.002141074,0.004005933,-0.004004649,0.001286764,-1.15933e-4,0.001036845,-0.002610704,-0.003749245,-0.002021709,0.002452747,-0.002066842,8.71558e-4
rugiferus,SA,SA03-37,NA,NA,1,terrestrial,6.877132645,0.261216583,-0.030887849,-0.024015523,-7.38458e-4,-0.009242774,0.002655495,0.021456998,0.007887928,-6.32059e-4,-0.005868285,-0.001073984,0.001989806,5.59e-5,0.005088578,-0.005486962,-0.003403375,0.001863074,0.00345055,-7.37e-5,1.07696e-4,0.001894493,0.00158498,0.004389193,-0.002107151,-7.46074e-4,-0.001195764,-0.001016809,0.001461641
rugiferus,SA,SA03-37,NA,NA,1,terrestrial,6.61627302,0.248498212,-0.016220834,-0.012569351,-0.007614852,-0.008603965,-0.003506639,-2.22359e-4,0.007822339,-0.00386582,8.86655e-4,0.001584315,-0.003812414,-0.001535886,0.003228979,-0.001769397,-0.002493848,-0.003496496,0.004033421,-0.001396052,0.001193296,-0.002186222,0.003447883,-0.001015981,9.51224e-4,-5.86593e-4,0.001650165,2.41602e-4,1.86676e-4
rugiferus,SA,SA03-37,NA,NA,1,terrestrial,6.569165342,0.275474231,-0.016585909,-0.014494766,-0.001680038,-0.008121547,0.010647409,0.017459574,0.003389232,-0.003031657,0.006611688,-6.47271e-4,0.004331509,0.002512654,-0.003924352,-0.0012148320000000001,-0.006834202,-0.001064326,0.004353112,-0.001079863,4.08533e-4,0.004197827,-1.39706e-4,7.4e-5,-0.003582733,6.86632e-4,0.00227424,2.08729e-4,5.03414e-4
rugiferus,SA,SA03-38,NA,NA,1,terrestrial,6.850356558,0.270605362,-0.031324296,-0.002944838,-0.00332428,0.014324305,0.002592172,0.026376835,-6.38361e-4,-0.004459085,0.008780552,-0.00800615,0.004669908,0.003375566,-0.004639707,-0.002027762,0.003521833,0.00334049,-0.005423719,-5.71848e-4,0.001676931,-0.001279813,0.00178374,0.002301243,-0.005490096,0.00165673,0.002839832,-7.16231e-4,8.77e-5
rugiferus,SA,SA03-38,NA,NA,1,terrestrial,6.396504648,0.226882746,-0.011870621,-0.009121375,-0.002649313,-0.005928953,0.00285735,0.033498205,0.001139456,0.002479167,-6.60973e-4,-0.00224363,-0.001101557,0.005462189,-5.7067e-4,-0.007225608,2.22422e-4,-0.001895459,-0.00337351,-0.002469673,-1.6566e-4,-0.003181073,0.001680191,0.002091245,-0.007545325,-0.002189614,-0.002910016,-5.28066e-4,1.94655e-4
rugiferus,SA,SA03-38,NA,NA,1,terrestrial,6.297532319,0.272391836,-0.012860862,-0.012743015,-0.021000814,-0.008449856,-0.005185975,0.017840415,0.008724213,-0.010163478,0.003638406,-0.005076903,-0.005694691,-0.006491995,-7.98e-5,-0.009180969,2.46257e-4,0.002519086,0.0013267,-5.59762e-4,0.004207722,4.9e-5,-0.002805423,-1.43104e-4,7.0216e-4,-0.0010396,-2.77009e-4,3.15759e-4,0.001314525
rugiferus,SA,SA03-39,NA,NA,1,terrestrial,6.842088563,0.277990379,-0.03095922,-0.005814669,-0.01822072,0.005224382,0.00428242,0.029962932,0.00302271,-0.013183421,0.008785292,-0.009554819,-0.005869007,-0.006171672,3.25181e-4,-0.003652342,0.003499876,-0.00428483,-0.002307941,-0.003111881,4.88e-5,-0.001353086,0.00155687,-0.002768157,-0.005653619,-0.002914539,0.004150037,0.001238653,1.294e-4
rugiferus,SA,SA03-40,NA,NA,1,terrestrial,6.327496964,0.259360981,-0.015333724,0.003734841,-0.005983475,0.007458814,0.017320347,0.0281307,-0.00602032,-0.014320502,0.005288128,-0.00785006,0.001175847,0.001273461,-0.004525278,-0.002849586,3.69884e-4,-7.20695e-4,-0.002144168,-5.95378e-4,-0.001440387,0.001334584,0.001334328,-7.26754e-4,-0.00371592,-0.00237235,0.004827725,-9.67931e-4,-1.90982e-4
rugiferus,SA,SA03-40,NA,NA,1,terrestrial,6.19643757,0.227301603,-0.001841092,-0.011443293,-0.008774649,0.002696109,-0.003254946,0.003620396,-0.004351058,-0.0129637,-0.002700597,-0.00253428,-3.68926e-4,-0.002978258,7.11e-5,-0.00254091,-0.002608893,-8.02634e-4,-0.004070177,-0.00906815,0.001467002,0.001434981,0.003373032,-0.002080204,0.001890625,-0.00208121,0.002467414,9.69527e-4,4.88318e-4
rugiferus,SA,SA03-41,NA,NA,1,terrestrial,6.334440451,0.230580951,-0.01236689,5.2392e-4,-0.005616777,0.007752457,0.002913066,0.031903607,-0.005780406,-0.003005608,5.59475e-4,-0.006341935,0.00109253,0.003740037,-0.005149042,0.002800841,-0.006049083,0.00548956,-0.002658785,-5.47251e-4,0.001032004,-0.008887894,-7.43328e-4,9.647e-4,-0.006115585,3.11e-5,-1.99267e-4,-0.002088582,-1.68578e-4
rugiferus,SA,SA03-43,NA,NA,1,terrestrial,6.097771887,0.296349578,-0.022980974,-0.013434553,-0.02450773,-4.02175e-4,0.005106352,0.023474102,0.011766406,-0.009573987,0.009201701,-0.003107837,-1.55e-5,0.016293114,-0.001449748,5.65674e-4,-0.004440738,-4.84781e-4,0.004267276,8.26e-5,0.001612539,-0.001993949,-7.01627e-4,-0.002184812,-0.003625542,-0.002834863,0.004169454,-8.16218e-4,4.89981e-4
rugiferus,SA,SA03-44,NA,NA,1,terrestrial,6.176845156,0.261082943,-0.032398217,-0.00759547,-0.015280999,-0.016708269,-0.006362855,0.013847753,6.02232e-4,-0.002793488,0.003394815,0.001259256,-0.011400146,-0.001133498,0.005664545,-0.001336169,0.004100986,-0.002827765,-4.66796e-4,-0.001332079,-8.55595e-4,-0.001678629,9.34799e-4,-9.71488e-4,-0.007014909,-0.002684376,8.66964e-4,-4.4885e-4,4.74785e-4
rugiferus,SA,SA03-44,NA,NA,1,terrestrial,5.589795535,0.248844564,-0.025822506,-0.015507059,-0.001955676,-0.00884371,0.010473277,0.01020018,-0.00122754,0.001914805,1.14978e-4,0.005904083,-0.006013397,0.002435521,0.004063427,-0.004436392,6.68906e-4,-0.003743069,-0.001253958,-0.003179752,-0.003379989,0.003278309,5.94389e-4,0.001428928,-0.004610417,-0.001634186,0.001517235,2.78e-5,6.55e-5
rugiferus,SA,SA03-44,NA,NA,1,terrestrial,6.845461533,0.309764212,-0.038027868,-0.002360176,-0.023761287,0.010204157,0.005101898,0.027233031,0.017589636,-0.014445253,0.009731269,-0.004925837,-0.007306724,-0.004363045,-0.004873105,-0.002626916,0.004935282,8.48647e-4,4.1517e-4,0.002545354,0.002219335,-3.72631e-4,2.03017e-4,2.04637e-4,-0.002877757,0.001815932,0.004796963,6.90123e-4,4.87578e-4
rugiferus,SA,SA03-44,NA,NA,1,terrestrial,6.266463871,0.340941397,-0.028262307,-0.0132391,-0.015152592,0.016116155,3.50844e-4,0.028538793,0.009548888,-0.01875844,0.012198628,7.06283e-4,-0.004543387,-9.8706e-4,-0.001017837,0.004819973,0.001214223,0.00148897,-0.004096858,0.002144753,0.001947948,-0.005210534,3.76219e-4,-0.001809981,-0.009806446,-0.001663848,0.006016493,-9.77516e-4,-6.42e-5
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.2302028,0.052832352,-0.032942535,-0.006212941,0.023072623,0.005211134,0.018525654,-9.27313e-4,-0.016109225,-0.00595686,7.5571e-4,-0.011725757,0.002923757,0.00141159,0.001918499,-0.006056314,-6.66809e-4,0.005274933,5.96588e-4,-0.002916669,-2.48228e-4,0.001268588,-0.00197033,8.03e-5,9.94271e-4,5.71e-5,-4.26508e-4,-0.002842889,4.10023e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.05289526,0.056963536,-0.024615101,0.013829629,0.007116384,0.006298462,0.008051466,0.02053782,-0.005297704,-0.015544822,-5.315e-4,-0.003475034,0.002380258,0.004544619,-0.004038662,-1.64e-5,0.002212943,-4.78262e-4,-0.002351213,-3.66e-5,-0.001986533,6.864e-4,0.001574929,-0.001454716,-7.41594e-4,-0.001180696,-9.01104e-4,-6.36007e-4,-3.40958e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,25.33373874,0.080121032,-0.051876405,0.006246715,0.036769542,5.48783e-4,0.003742122,-0.00110809,-0.016039557,-0.003152375,0.006603696,2.85718e-4,-5.90533e-4,0.004007045,-0.003322224,-0.006563218,0.003027343,0.001674383,-7.52145e-4,2.33625e-4,-0.00211332,0.001323092,-0.001933307,3.58364e-4,-0.004110192,7.33984e-4,7.27e-5,-0.002449462,-3.19e-5
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,22.8515998,0.062307477,-0.016094198,-0.001195319,0.041186527,0.013511864,0.013597946,-7.24148e-4,-0.012321804,0.021588712,0.004256451,-0.003959904,-0.002280994,3.71941e-4,5.35802e-4,-0.001688891,-0.001365651,0.004650869,-0.003623677,-8.22e-6,-0.002132603,0.001835325,0.003459302,-7.4943e-4,-0.00176106,-1.72592e-4,-4.11033e-4,2.87314e-4,0.001555811
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,25.43096642,0.073355705,-0.022833777,0.005818831,0.018680599,0.005767581,-0.003360811,-0.004915585,-0.007848569,0.008665795,0.008786508,-0.006333705,0.002352164,0.004087552,8.05694e-4,-0.005912823,-0.002155446,0.004900893,-8.6e-5,2.36e-5,-6.86e-6,2.56833e-4,-4.10138e-4,2.58222e-4,9.22812e-4,-3.64595e-4,2.01388e-4,-9.04144e-4,5.91025e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,26.99236566,0.11707969,-0.052463506,7.19e-5,0.031122779,6.15308e-4,0.007929355,-0.005969834,-0.004805376,0.001861513,0.011295821,-0.006396303,-0.00498353,-7.28183e-4,-0.00134844,-0.004951251,-0.0068076330000000004,0.004697438,0.002817696,-0.001083621,3.68494e-4,8.81067e-4,0.001417795,-1.23372e-4,-0.00277965,1.38013e-4,5.6207e-4,-0.00319692,0.002071385
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,25.7096576,0.095835708,-0.027835923,0.015701107,0.027353584,-7.71199e-4,0.006106624,0.006007187,-0.019888165,-0.002684371,0.006985796,-0.003461646,0.003264329,-8.74589e-4,0.006530738,-0.004931668,0.001728408,4.97e-5,-0.003391094,0.001219711,0.001096054,0.002034124,0.001534931,-7.76475e-4,-0.001556949,-3.0416e-4,8.88075e-4,-0.001858386,4.13076e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.7926187,0.042564758,-0.032276017,-0.001525396,0.014553385,0.008180506,0.008613225,0.014700487,-0.020306723,0.007765421,0.006730057,-0.00249102,0.006397896,0.00899217,0.00179104,-5.81223e-4,0.00154416,0.002603495,8.91174e-4,2.16397e-4,-3.40036e-4,-4.58212e-4,0.002791178,-4.85147e-4,-9.13942e-4,3.83e-5,6.52e-5,-6.29364e-4,7.09396e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.74520173,0.094517457,-0.042091452,0.004543999,-0.002463793,0.002173517,0.006020316,-0.014228049,-0.00399535,-0.001803343,0.011349896,-0.005352413,-0.009459424,0.002166884,-0.003883899,-0.003904164,0.001994674,-9.64e-5,0.001022226,-0.003832632,-0.001302564,5.37371e-4,-0.001290419,1.64573e-4,4.57858e-4,-0.002118933,3.2832e-4,-0.001162862,-5.68081e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,25.13112473,0.082010645,-0.060850787,-7.51653e-4,0.025925846,0.006423639,0.004977432,-0.005921386,9.96644e-4,-0.006895262,0.007211134,-0.002268049,0.001024884,4.33629e-4,7.86373e-4,4.9627e-4,3.52142e-4,-5.90667e-4,0.004109025,-0.006560395,4.07778e-4,-0.00257993,0.001602352,6.73536e-4,-0.001821813,0.001134708,-8.35042e-4,-0.002252443,-1.9329e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.98772181,0.0655339,-0.024651546,0.010269675,-0.001636016,0.002226921,-0.006136578,-0.011959288,-0.005002186,-0.006279035,-9.89385e-4,-0.008947842,7.93383e-4,0.00348297,-0.001909291,-0.003073458,1.67793e-4,-4.56173e-4,2.79e-5,0.001853008,-0.002160903,-0.002259202,0.001759117,-9.41072e-4,0.002407932,-0.001543745,7.3592e-4,-5.67256e-4,-6.79091e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.5476018,0.07485862,-0.039385082,0.010526702,0.017063734,0.007365658,0.00935085,-1.11757e-4,-0.01581018,0.002366636,0.014729618,-0.013388283,0.004308365,0.00724033,-0.001332727,-0.00649749,0.005424295,-0.002667863,9.92e-5,0.001974251,6.64e-5,7.88584e-4,-0.001379018,5.68685e-4,-7.38e-6,-8.79332e-4,7.9218e-4,-0.001209521,-7.40541e-4
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.16158796,0.053232381,-0.036541157,-0.002533134,0.032827608,0.01354365,0.018089823,0.012214454,-0.021165623,0.005905934,0.01237031,-0.005348467,0.006406607,0.003355867,-0.004427311,-5.393e-4,-0.003668492,0.006829492,-0.001992741,0.005071,-0.001719293,4.32766e-4,0.00171291,-0.001702771,-0.002061184,-2.03521e-4,-9.96765e-4,-6.87901e-4,0.001747764
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,26.90101199,0.087352356,-0.069194995,0.010075293,0.029697399,3.93768e-4,0.003048011,-2.69946e-4,-0.008449468,0.003431143,0.005372799,0.001707667,0.00190915,0.006980211,0.001785974,-0.004906299,-0.003248998,1.35686e-4,-0.003361912,0.006439314,-0.001864569,8.64497e-4,0.001858003,-1.00026e-4,-0.004150326,0.002587549,5.76e-5,-0.002319081,0.001436544
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,26.76673148,0.086942604,-0.061195626,1.61492e-4,0.025145492,-0.019211729,0.001062924,-0.008740557,-0.008750026,0.006044853,0.010216278,8.08439e-4,-0.004860996,-9.01695e-4,-0.003548546,-0.010898312,-7.94292e-4,0.004326468,-0.003025945,0.002064469,-0.001195802,0.005348728,-0.002341543,-4.64892e-4,-0.004052408,1.83073e-4,2.73e-5,-1.62156e-4,0.001051707
rugulosus,CH,CH14-01,NA,NA,1,terrestrial,24.02096501,0.050969368,-0.026395519,0.014320056,0.021916076,0.025918508,-0.003456387,0.002626214,-0.006426329,0.010102792,0.004151287,-0.007704419,-0.003537889,0.002385381,0.00300505,-0.002262236,-4.03279e-4,1.66487e-4,-0.002094301,0.001639161,-6.06954e-4,2.81472e-4,0.002392482,-7.12311e-4,8.24489e-4,-8.20452e-4,-7.70635e-4,-9.26827e-4,2.09049e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,25.1367032,0.05504148,-0.06543274,0.024961784,-0.012766148,0.028266386,-0.012693476,-0.007575285,-0.003598786,-0.004948724,0.006208673,0.001692502,-0.003320792,0.001323111,-9.86109e-4,0.004370277,-0.004123572,0.001308347,-0.00219552,0.002361326,-1.69901e-4,0.004709844,-2.24086e-4,1.04e-5,0.003453932,-0.003451604,2.12401e-4,-0.001175465,2.64756e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,23.72305669,0.035968653,-0.016915587,0.009113279,-0.024451826,-0.001033823,0.024778608,0.018919983,-0.002957696,-2.30018e-4,0.003369322,-0.001620791,0.007840471,1.54025e-4,0.008068343,-0.006554051,-0.008261636,9.61524e-4,-0.002092967,0.003322276,-0.004732134,-0.001569158,3.73367e-4,-0.001225387,0.001742688,-1.76226e-4,-5.37415e-4,-4.57471e-4,-2.52339e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,23.31202868,0.070214431,-0.067354877,0.009136113,0.002529927,-0.026029121,0.016732867,0.009056386,-0.004290042,-0.004276794,-0.004165993,-0.003493746,0.005867421,0.00394716,0.001510943,-0.002110626,0.005775402,-1.52651e-4,1.15e-6,0.006699511,-0.001343288,0.003606668,0.002920971,7.37115e-4,-0.002580627,0.002210209,6.42782e-4,1.02835e-4,0.001566368
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,25.31373387,0.067251349,-0.043688463,-2.07021e-4,0.020916139,-8.4185e-4,0.01581712,-0.003917886,-0.005475781,0.007683632,0.004991642,-0.001742208,-7.17866e-4,-0.004795348,0.002453102,-0.005811756,-0.001256338,0.007358145,-0.002493555,0.001387881,-0.001789575,0.002913486,-3.51129e-4,2.33e-5,-5.91717e-4,7.05785e-4,-0.001243637,-4.31336e-4,0.002145962
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,24.11978498,0.039720007,-0.038872218,-6.64955e-4,0.01651406,-0.017930379,0.019912397,-0.003790198,-0.003835719,0.012762825,4.48017e-4,-0.005192449,-0.00615726,-0.001096182,0.001908983,-0.003101144,-0.001938313,0.00555011,0.005690573,-0.001520121,-0.002402807,3.86124e-4,0.001054511,-1.84562e-4,-0.001953976,2.76844e-4,4.38754e-4,7.83e-6,0.001838554
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,23.10245183,0.027307298,-0.03368411,0.009957951,-0.017451814,0.006937246,0.0107034,0.016178418,-0.002030494,0.002001768,0.00672581,-0.002229455,-5.06137e-4,0.002886874,0.004004927,-0.002235203,-0.002780572,0.002998523,0.00392938,0.003913682,0.001691645,-8.06454e-4,-0.001627337,-5.09063e-4,0.001674447,-5.13552e-4,-8.21672e-4,-7.20195e-4,1.4799e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,24.45076657,0.06324647,-0.040967206,0.003141098,0.018454138,-0.014374593,0.023735692,8.90087e-4,2.50344e-4,0.002055257,0.005228988,-0.001598706,-3.71633e-4,-7.72e-5,1.40754e-4,-0.001178622,1.08376e-4,0.006087815,-0.001049842,0.003791534,-0.003337641,0.001098876,-3.97754e-4,-6.24209e-4,-0.002151965,7.77804e-4,-7.89889e-4,4.1e-5,0.001523308
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,24.26880404,0.039506033,-0.057152871,0.011031313,0.006413727,0.011498404,0.015497574,0.006387418,0.001009327,-0.00503741,0.004392193,0.005153487,-0.002691025,0.001012664,0.00113762,-0.002656008,-0.007013456,0.001778368,0.002631403,-0.002361073,-0.004114113,-0.001426393,-9.87295e-4,8.21e-5,-6.65009e-4,0.001138768,-0.001649582,-0.003101027,-4.8173e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,25.7659989,0.067791361,-0.072612998,0.003895691,0.021077879,-0.00122456,0.017292389,0.001156688,-0.001760829,-0.007674455,-0.001517319,0.001109162,0.004094666,0.001245385,0.004644693,-0.00275474,0.001606623,0.002327783,-0.001972047,0.002688313,-9.19179e-4,0.003064848,5.9996e-4,0.001523108,-0.001009886,0.003478693,-0.002321555,-0.002841895,0.001042052
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,22.78788232,0.036420572,-0.030150822,0.00186657,-0.006655495,-0.004517849,0.009875164,0.011867512,-2.19885e-4,0.001146989,0.008125205,-0.003414336,-0.002284681,0.001835734,0.001551798,-0.002065784,6.29337e-4,0.001958415,-0.001546748,0.002536539,-0.0028589,1.03766e-4,-4.17976e-4,-0.001536041,2.67053e-4,-8.37443e-4,-0.001374237,-5.61e-5,2.97e-5
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,23.89130855,0.02847616,-0.053533404,0.011463509,0.009539352,0.006656803,0.008674804,0.007510669,0.002798415,0.001255863,-0.001035165,-0.001025267,0.003993323,0.00444482,0.003882329,-0.002555987,-0.002050945,0.001452305,-0.001764139,0.003587823,-2.32748e-4,0.001338206,0.001811449,1.35e-5,3.99e-5,0.001801373,-0.00116569,-9.09069e-4,0.001284338
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,24.42393314,0.027436737,-0.034195552,7.67866e-4,-0.005263965,-0.001084175,0.011117184,0.013919159,0.004162492,0.001547108,-0.002909167,-7.98408e-4,-0.004007084,0.002523494,0.002941598,-0.007283726,-0.005631918,8.90737e-4,0.001248488,7.84439e-4,0.001336032,0.001154157,-0.002361717,-0.001035012,4.80648e-4,-2.95e-5,-0.001172585,-5.36611e-4,3.58436e-4
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,20.49327245,0.031131918,-0.039426444,0.009783814,0.003107076,0.008989949,0.004959062,-0.023499284,-0.008166027,-2.47281e-4,0.005238044,-0.001445184,-0.004069174,0.004330024,-0.002916949,0.003467379,0.001496443,-9.97753e-4,8.75493e-4,-0.001215293,0.002635399,4.54411e-4,-0.001836552,0.00148167,8.28685e-4,-0.001857468,-7.72688e-4,-0.001076153,-4.5e-5
rugulosus,FL,USNM107289,NA,NA,1,terrestrial,21.79755144,0.021694748,-0.038287219,0.0069703,0.009416562,0.017150648,0.017333662,0.020586886,-0.004348186,-0.004267673,0.002679254,-0.002203415,0.001314102,0.006992325,0.003453317,0.004669812,-8.70826e-4,0.003242502,-6.252e-4,-6.41904e-4,-4.16142e-4,8.93259e-4,1.91481e-4,-0.001041339,-5.6615e-4,-2.53558e-4,-0.002117618,-0.001460193,2.01431e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,21.95621131,0.016684421,-0.008414928,0.00556012,-0.005917911,0.02458685,0.013829344,0.014331669,-0.006863987,-0.006929531,-0.003793492,-0.014660311,-0.001280991,0.003755471,5.7517e-4,-0.004329548,-0.00159887,0.002322493,0.00249888,-0.001434413,0.001806105,0.00251503,3.84401e-4,-3.51462e-4,0.001962865,-0.002241897,-7.14883e-4,-8.52895e-4,-2.56613e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,24.21207077,0.052736743,-0.034678153,0.013459712,-0.005227393,-0.001443592,0.005619456,0.021513574,-0.006536099,-0.008386765,0.001642001,-0.003565157,4.45595e-4,0.001315713,0.002149222,-0.006005794,0.003125185,-0.001447374,-0.004660192,0.002951658,-0.003177741,0.001087152,-0.001395975,-0.001183262,-4.2766e-4,-7.69504e-4,-7.08488e-4,-5.68306e-4,-6.68833e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,21.62799689,0.061430917,-0.006469874,-0.003793222,1.17841e-4,0.014791773,4.30146e-4,0.013222896,-0.014596466,0.004079114,-0.001613124,-0.010351841,0.001161836,0.003651912,0.001556068,0.001542833,0.001121014,0.001809041,-0.002374305,0.002798443,0.001284047,-0.001218385,0.003365799,-0.001182781,0.001895254,-6.69475e-4,-6.49863e-4,1.35315e-4,6.78e-5
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,22.05177857,0.072217668,-0.001431627,0.015184297,0.003331529,0.00678935,-0.005467956,0.020587844,-0.017468437,0.001471717,0.001962751,-0.003364563,-0.001131401,0.001542794,-0.003575363,-1.70965e-4,-4.93251e-4,8.89165e-4,-0.00096669499999999995,7.05403e-4,-5.95377e-4,-0.003136774,-7.68712e-4,-0.00118863,-6.02926e-4,-1.16856e-4,-2.85328e-4,-1.43177e-4,-3.13e-5
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.88058438,0.056785398,-0.043947269,0.019643321,0.023918102,0.019107752,0.010993355,0.015303911,-0.006826673,2.23793e-4,-0.010859584,-0.001395369,0.005462369,0.001405517,-1.02e-5,0.003162803,-0.001058815,9.43184e-4,0.003105982,0.00284864,0.002177537,-8.76677e-4,-0.003281341,0.002878693,-2.00196e-4,0.002876958,-4.5427e-4,-2.1208e-4,2.75082e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,25.09082616,0.069155492,-0.039161904,0.004651008,-0.001427038,-0.00502622,-0.001852684,0.013694377,-0.004090908,-0.001798723,0.001097287,-6.39344e-4,-0.002842042,0.001418959,-0.003821928,-0.003160609,0.006409215,-9.39944e-4,0.001994491,0.004052826,-0.001783626,-0.002348992,0.002769127,-9.26684e-4,-0.001247881,-1.61184e-4,-4.33994e-4,-1.98251e-4,6.16e-5
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.32911995,0.089367004,-0.038294313,0.020031155,-0.005743063,0.005394335,0.007124072,0.022480163,-0.001631665,0.001464858,0.005557827,-0.009272948,0.00347413,-0.003897636,-8.53499e-4,-0.003119625,0.003218719,8.84091e-4,0.002088457,0.001259248,0.002417946,8.01408e-4,7.57651e-4,5.95274e-4,-2.9252e-4,7.66267e-4,-1.90846e-4,2.60004e-4,3.14716e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,22.99906164,0.057517976,-0.012350499,0.008275188,-0.005511754,-0.02254131,0.014179569,0.008402137,-0.005911508,-0.005729986,0.003564138,0.002637436,6.0863e-4,-0.002786349,-0.003911769,-0.004559146,-9.25e-5,0.003037661,0.004551754,0.00135578,-6.11e-5,1.7182e-4,2.79896e-4,-1.99847e-4,-9.26e-5,-5.66021e-4,8.53e-6,1.6178e-4,3.35186e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.40125716,0.05554542,-0.02750914,0.020622591,-0.02422216,0.007831021,0.003704256,0.024851067,-0.001556929,-0.008036407,0.00615881,-0.002896658,-3.0889e-4,0.005805341,-1.9583e-4,-0.003297786,-0.002821022,0.001503043,-0.002088968,0.002328002,-0.001153989,7.83e-5,-1.3061e-4,-0.001449428,8.01887e-4,-0.001372407,-6.2557e-4,-3.58999e-4,-6.22767e-4
